lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
# Adaptation terminated
# Step size = 0.68977
# Diagonal elements of inverse mass matrix:
# 0.00812028, 0.00813517, 0.00624313, 0.00747482, 0.00760684, 0.0080585, 0.00519114
-33.457,0.736919,0.68977,2,7,0,34.4133,0.011202,0.408927,-0.313512,0.0585129,-0.0594438,0.190073,0.840478,-0.576925,-0.242008,-0.626132,0.799905,-0.102199,0.360856,-0.11435,-0.714069,0.0622375,-0.853531,0.00676894,0.603845,0.00309349,-0.113763,0.727271,-0.459074,-0.242169,-0.257309,0.37904,0.0331028,-0.0735009,-0.12053,-0.552699,-1.18525,0.532027,-1.0433,-0.00984361,-1.30418,1.01725,0.61481,0.391533,-0.0364792,-0.655216,-1.01161,0.601204,0.545027,-1.17603,-0.168362,-0.71472,-0.0802975,-0.125521,1.00565,0.2487,-0.378318,-0.0244042,-0.00838389,-0.902852,0.161562,0.815683,0.546037,-0.156353,-0.865702,-0.388239,0.654983,-0.131273,-0.602044,0.097152,-0.446427,0.0522219,-0.421969,-0.370151,-0.554163,-0.115703,0.393708,-0.121666,-0.391333,-0.71574,0.281574,0.710924,-0.177977,-0.67056,0.18009,-0.0540769,-0.756011,-0.00301433,0.720998,0.0413464,0.601519,-0.0480527,-0.093462,-0.576476,-0.259066,-0.497181,-0.186912,-0.134987,-0.105456,-0.367962,-0.194872,-0.204749,-0.2967,-0.105875,-0.172106,-0.337924,0.0531752,0.508808,1.24141,-0.811849,-0.126508,0.172241,0.326758
-31.7854,0.985369,0.68977,2,7,0,35.2274,0.254424,0.279678,-0.471454,0.0703596,-0.0878863,0.14942,0.851439,-0.362152,-0.08253,-0.349879,1.14639,0.624947,0.671094,-0.178352,-0.679614,0.0310002,-0.493103,0.739934,0.984271,0.263751,-0.0410218,0.693305,0.0209441,-0.0889038,0.102265,-0.0953861,0.116155,0.304579,0.0981897,-0.433601,-1.22529,0.739175,-1.08356,-0.0621058,-1.02841,0.878879,0.456149,0.453319,0.144997,-0.279222,-1.0541,1.03893,1.07995,-0.360319,-0.0766362,-0.473456,0.115258,0.200911,1.09258,0.350454,-0.158641,-0.0164898,-0.0209802,-0.598011,0.150851,0.734338,0.621563,-0.0374113,-0.939818,-0.166876,0.623155,0.325651,-0.442761,0.216067,-0.228183,0.235678,-0.295596,0.104472,-0.676679,0.222536,0.902176,0.1828,0.281653,-0.202648,0.860379,0.942712,0.316383,-0.0263201,0.299344,-0.131386,-0.500929,0.019342,0.750473,0.30974,1.10056,0.00342506,0.322377,-0.31737,0.0431452,-0.357354,0.363911,0.123833,0.338491,-0.0497369,0.0172152,0.0403648,0.234057,0.0872225,0.322309,-0.295569,0.452826,0.643865,1.18703,-0.842023,-0.222787,0.384973,1.18735
-32.8307,0.595389,0.68977,3,7,0,38.5543,0.102787,0.118126,-0.323687,-0.0253648,0.0935106,0.037355,0.842744,-0.271797,0.0151044,-0.335604,0.527339,0.416622,0.501591,-0.382332,-0.483336,-0.184706,-0.361326,0.47772,0.453471,-0.00247876,-0.196401,0.2715,0.299041,-0.102303,0.27415,-0.569918,0.0291211,0.104655,0.278447,-0.520552,-0.794852,0.305312,-0.598548,-0.0791597,-0.489973,0.164804,0.163693,0.127433,-0.29078,-0.119807,-0.347535,0.755172,0.452682,0.0127711,-0.117065,-0.303058,0.182882,-0.0760532,0.453322,0.406986,-0.154339,0.0291641,0.0135266,-0.296591,0.235089,0.213818,0.308861,0.0638153,-0.515669,-0.114627,0.395887,0.146276,-0.109694,0.143162,-0.0911467,-0.0144676,-0.17892,0.41334,-0.515778,0.0505497,0.565333,0.0497263,0.171261,0.0370632,0.522694,0.298338,0.356707,0.188418,0.199456,-0.353356,-0.271861,0.0624214,0.16407,0.0586501,0.757479,-0.20245,0.38126,-0.117487,0.0558956,-0.356637,0.00943889,0.0312971,0.204869,-0.248474,-0.259705,0.175953,-0.0973693,-0.0142658,0.27213,-0.40777,0.680071,0.0811644,0.323497,-0.936977,-0.282631,0.278418,0.622492
-34.8112,0.55669,0.68977,3,7,0,41.8269,0.175476,0.448633,-0.469214,0.0879866,-0.183144,0.100108,0.921783,-0.41022,-0.408831,-0.59958,1.28398,0.439325,0.431502,-0.340488,-0.84638,0.259169,-0.857942,0.571182,0.938641,0.0694749,0.00867019,0.896804,-0.455072,-0.0390683,-0.264508,0.257368,0.00554124,0.237089,-0.372048,-0.563717,-1.4548,0.976443,-1.32268,-0.193857,-1.24458,1.24248,0.527312,0.39008,0.200595,-0.444347,-1.34957,0.953368,1.11006,-1.16246,-0.170076,-0.584538,0.0517385,0.329602,1.00855,0.266347,0.043965,0.12206,-0.149381,-0.933781,0.125197,0.884689,0.548527,-0.228586,-1.19437,-0.328512,0.573447,0.00503527,-0.775903,0.00750653,-0.362141,0.217376,-0.493977,-0.303808,-0.66778,0.061418,0.897009,-0.0373171,-0.0999214,-0.582316,0.715363,0.958029,-0.0401245,-0.333506,0.368899,0.133205,-0.694844,-0.155532,0.912626,0.0798007,0.926999,-0.101356,0.0549681,-0.498968,-0.286329,-0.261183,0.26743,-0.102363,0.122975,-0.173809,-0.126763,-0.124703,-0.0607632,0.00062268,0.177397,-0.293412,0.126731,0.882558,1.40244,-0.8231,-0.417386,0.39016,1.10163
-32.8873,0.993449,0.68977,3,7,0,37.3791,0.157592,0.335344,-0.350858,0.0559263,-0.0761934,0.289567,0.842773,-0.556082,0.0653152,-0.42667,0.90174,0.152931,0.586906,0.123853,-0.560668,-0.00166619,-0.586628,0.249656,0.884553,0.23972,-0.0327771,0.749803,-0.205679,-0.306413,0.0419521,0.463779,0.203651,0.0790302,0.22618,-0.357958,-1.10664,0.497864,-0.934994,0.16959,-1.31951,1.02611,0.708579,0.57976,0.17623,-0.601082,-1.02517,0.758221,0.754682,-0.62255,-0.00807887,-0.634364,-0.081281,-0.100373,1.2937,0.288221,-0.504668,-0.113127,0.101697,-0.725137,0.195454,0.902976,0.741686,0.00437881,-0.819432,-0.276871,0.899919,0.186519,-0.517514,0.364351,-0.396882,0.211043,-0.208434,-0.199846,-0.556151,0.132181,0.489599,0.114836,-0.0524805,-0.456704,0.509583,0.995428,0.10664,-0.557345,0.251514,-0.0951,-0.640571,0.0978672,0.850418,0.355772,0.84992,0.183283,0.0431223,-0.524447,0.0810301,-0.571871,0.0674939,0.069542,0.112934,-0.148658,0.0964903,-0.0800489,0.125178,0.0463079,-0.062164,-0.290983,0.142064,0.5684,1.50946,-0.686204,0.0910145,0.246626,0.628902
-32.8282,0.96548,0.68977,3,7,0,35.5744,0.145279,0.2313,-0.439734,-0.00375555,-0.0107977,-0.0827142,0.831345,-0.187983,-0.320158,-0.494827,0.901438,0.683202,0.416629,-0.72472,-0.714186,0.0376034,-0.601737,0.772212,0.593838,-0.117454,-0.137578,0.456214,0.0819102,0.0764806,0.0668396,-0.625608,-0.0908155,0.255039,-0.162108,-0.680591,-1.13446,0.725308,-0.941462,-0.328714,-0.524271,0.429314,0.0873413,0.031111,-0.209279,-0.0424384,-0.686255,0.967667,0.80779,-0.425221,-0.21547,-0.285413,0.271796,0.276634,0.324761,0.405634,0.260234,0.219099,-0.171917,-0.503417,0.207089,0.274309,0.222739,-0.102211,-0.879589,-0.171834,0.252041,0.0264913,-0.377753,-0.0804266,-0.0939396,0.033294,-0.379516,0.302993,-0.623755,0.035754,0.922335,-0.0498149,0.143101,-0.0704958,0.732356,0.377663,0.262819,0.312661,0.348239,-0.14371,-0.34124,-0.142068,0.299259,-0.109285,0.885747,-0.381237,0.377023,-0.141721,-0.189735,-0.149606,0.207984,-0.0976742,0.229947,-0.250133,-0.389991,0.153339,-0.192041,-0.0241589,0.45641,-0.425554,0.644113,0.39707,0.406796,-1.04944,-0.662994,0.428963,1.07674
-31.6679,0.825676,0.68977,3,7,0,38.6013,0.148579,0.25385,-0.313375,-0.0136161,-0.036499,0.0537227,0.73438,-0.253337,-0.0804997,-0.422984,0.738524,0.37965,0.376587,-0.322993,-0.464254,0.0937625,-0.526969,0.441322,0.604338,-0.0317762,-0.0146828,0.547394,-0.0615769,-0.0548591,0.10015,0.0339053,0.0733676,0.16161,0.0160592,-0.444203,-0.883974,0.559637,-0.678459,-0.0350577,-0.671517,0.621901,0.355818,0.220259,-0.00212955,-0.235426,-0.613937,0.737512,0.620617,-0.479604,-0.0449185,-0.301786,0.127251,0.127655,0.557301,0.350203,0.0427795,0.176182,-0.00707785,-0.492792,0.270498,0.475038,0.384702,0.0071251,-0.68818,-0.176806,0.559155,0.017988,-0.396767,0.141669,-0.167868,0.124292,-0.176417,0.059711,-0.406382,0.0816685,0.60106,-0.00457041,-0.0205463,-0.175701,0.497861,0.538073,0.157213,-0.0856581,0.37737,0.00881524,-0.344559,-0.033631,0.474244,0.0542668,0.700542,-0.0881795,0.161505,-0.248933,-0.0294222,-0.237724,0.109028,-0.0549799,0.123963,-0.177628,-0.150014,0.11161,-0.0930488,0.0419762,0.184502,-0.303778,0.334279,0.431476,0.801971,-0.694153,-0.276511,0.362707,0.708002
-30.7712,0.941953,0.68977,2,7,0,33.4353,0.126795,0.324527,-0.46807,-0.0140725,0.0262012,0.0818069,0.849542,-0.470342,-0.146431,-0.652217,0.937365,0.452178,0.586758,-0.53144,-0.787204,-0.06215,-0.785575,0.553208,0.745463,-0.0713354,-0.188958,0.639345,0.017664,-0.161047,0.138672,-0.312229,0.0293234,0.122139,0.103398,-0.772069,-1.34116,0.643035,-1.05783,-0.121875,-1.01325,0.673734,0.413662,0.251981,-0.240722,-0.377832,-0.835338,1.04035,0.755209,-0.602446,-0.177371,-0.553976,0.163644,-0.0106646,0.782874,0.507829,-0.146307,0.116198,-0.0354995,-0.720996,0.329048,0.562694,0.50372,-0.0252757,-0.972358,-0.295765,0.687305,0.0248376,-0.474656,0.147964,-0.278315,0.0413281,-0.355663,0.196486,-0.724317,0.0155186,0.799429,-0.0422283,-0.0318427,-0.271618,0.669074,0.620032,0.246791,-0.088833,0.377646,-0.250145,-0.573831,-0.0194466,0.509715,0.0225028,1.00752,-0.247262,0.296928,-0.372159,-0.0918307,-0.48933,-0.00366548,-0.0865704,0.148381,-0.389255,-0.356359,0.11221,-0.245103,-0.0408612,0.232403,-0.551999,0.633562,0.399461,0.905521,-1.24355,-0.437391,0.417611,0.874689
-30.3261,0.932926,0.68977,3,7,0,32.1728,0.101035,0.234468,-0.321996,0.0897887,-0.0451088,0.153936,0.795046,-0.385114,-0.13725,-0.29664,0.779861,0.204091,0.475752,-0.026153,-0.591845,-0.037695,-0.444006,0.309293,0.629227,0.219823,-0.109738,0.500054,-0.0999079,-0.130473,-0.0907762,-0.0501201,0.0430923,0.0917307,0.0317318,-0.351218,-0.947651,0.454436,-0.904662,-0.0535248,-0.941933,0.698511,0.384427,0.37231,0.0245971,-0.341962,-0.848999,0.643093,0.677175,-0.488841,-0.133661,-0.512598,0.00490576,-0.00499913,0.936698,0.197526,-0.331348,-0.135636,-0.0128586,-0.552179,0.0285811,0.611601,0.477158,-0.102357,-0.673055,-0.187403,0.392142,0.185788,-0.317469,0.104315,-0.25615,0.0983171,-0.336345,-0.0569077,-0.548111,0.0471208,0.522886,0.0861682,0.0668091,-0.356712,0.49527,0.666555,0.0897903,-0.214845,0.0540457,-0.189172,-0.516592,0.0560393,0.565463,0.202844,0.710177,-0.0073149,0.157536,-0.325015,-0.0828461,-0.361067,0.0965269,0.0758814,0.146871,-0.127822,-0.0321788,-0.119861,0.0627263,-0.0230702,0.0839624,-0.213501,0.254502,0.412751,0.890669,-0.665286,-0.0823697,0.147982,0.61305
-34.0671,0.658025,0.68977,2,3,0,35.9293,0.19422,0.295884,-0.398403,-0.136541,-0.140027,-0.0262,0.845736,-0.218401,-0.0857857,-0.68684,0.838469,0.80631,0.194201,-0.821118,-0.45178,0.183274,-0.724705,0.811439,0.78422,-0.382149,0.0733954,0.595759,-0.170821,-0.131976,0.303276,0.180851,0.0368266,0.304703,-0.14994,-0.618779,-1.12498,0.739793,-0.675187,-0.145184,-0.614904,0.590671,0.22109,-0.00978497,0.119521,-0.241681,-0.792659,0.919173,0.799773,-0.443515,0.00570579,-0.136663,0.0991906,0.365007,0.122374,0.355059,0.459029,0.414592,-0.197781,-0.596079,0.401572,0.284845,0.238769,0.00816212,-1.11077,-0.301154,0.80209,-0.165625,-0.849081,0.151882,-0.235219,0.187773,-0.0473529,0.0175296,-0.456509,0.189859,0.789223,-0.144184,-0.0450223,0.0150579,0.638778,0.582323,0.234235,-0.0223276,0.79505,0.231744,-0.260042,-0.393071,0.446183,-0.0958014,0.791473,-0.209503,0.0310332,-0.356811,0.0483387,-0.223789,0.331263,-0.308075,0.109665,-0.188669,-0.226804,0.305195,-0.0875764,0.0937688,0.292826,-0.557763,0.190673,0.579425,0.952332,-0.78104,-0.700969,0.613418,1.21584
-35.241,0.96892,0.68977,3,7,0,36.5781,0.125952,0.336563,-0.362618,-0.195158,-0.137252,0.0126024,0.847068,-0.339133,-0.0208218,-0.858625,0.687344,0.654299,0.0859829,-0.880735,-0.415254,0.149423,-0.878894,0.631107,0.73252,-0.558468,0.0586633,0.606561,-0.305243,-0.293686,0.343447,0.432678,0.0474848,0.18809,-0.11925,-0.70151,-1.16059,0.627516,-0.598892,-0.076776,-0.749173,0.588757,0.287561,-0.0568967,0.0815918,-0.430588,-0.789051,0.823797,0.613861,-0.584069,0.027189,-0.195753,-0.0086426,0.220525,0.0382336,0.347005,0.379367,0.437458,-0.198884,-0.710617,0.483419,0.265783,0.22909,0.0285736,-1.17881,-0.421626,1.01472,-0.339756,-1.01824,0.215588,-0.356172,0.145309,0.0180817,-0.122599,-0.43483,0.131831,0.604581,-0.261392,-0.272245,-0.06666,0.462601,0.550329,0.143392,-0.282283,0.887909,0.26321,-0.325477,-0.466227,0.424629,-0.168945,0.672752,-0.20759,-0.150053,-0.507366,0.0683728,-0.37292,0.168071,-0.447603,-0.0450033,-0.312636,-0.284233,0.308067,-0.228147,0.0552521,0.107433,-0.689943,0.0322619,0.513715,1.08508,-0.81958,-0.706294,0.60833,1.01355
-31.0967,1,0.68977,3,7,0,35.731,0.137554,0.251905,-0.422985,0.154585,-0.0492201,0.173389,0.833344,-0.436657,-0.229445,-0.266121,1.02343,0.31704,0.650182,-0.000553167,-0.789529,-0.0820086,-0.455831,0.467913,0.780355,0.380852,-0.171257,0.562403,-0.0376052,-0.0953456,-0.160167,-0.29578,0.0175541,0.154476,0.0189195,-0.404172,-1.17305,0.58055,-1.20234,-0.1376,-1.11292,0.811479,0.396582,0.471007,0.0128709,-0.328151,-1.07692,0.826659,0.924544,-0.498056,-0.214187,-0.636686,0.0431123,0.0354374,1.20945,0.21675,-0.428434,-0.242827,-0.038952,-0.624139,-0.0621349,0.734353,0.574127,-0.167074,-0.801983,-0.176474,0.304487,0.339996,-0.284699,0.064102,-0.266692,0.112943,-0.491846,0.0117634,-0.736185,0.0681273,0.730859,0.168579,0.225787,-0.409046,0.70326,0.815006,0.156467,-0.115112,-0.0527578,-0.320993,-0.629016,0.103839,0.672974,0.286819,0.936126,-0.0353832,0.300747,-0.328309,-0.133561,-0.397144,0.19275,0.174517,0.264265,-0.103873,-0.0245143,-0.186206,0.158082,-0.0366896,0.195877,-0.207241,0.409114,0.50033,0.96767,-0.838215,-0.108287,0.139857,0.852546
-31.3272,0.940834,0.68977,3,7,0,33.0721,0.134834,0.339787,-0.292043,-0.0185447,0.0381497,0.0641273,0.831639,-0.305578,-0.0763367,-0.522695,0.744542,0.140893,0.453358,-0.269682,-0.49893,0.160807,-0.683972,0.220895,0.538105,-0.057001,-0.0218127,0.708167,-0.0912439,-0.0106002,0.0593416,0.146548,0.129527,0.0643983,0.0862195,-0.540373,-0.895165,0.60557,-0.669726,0.0719512,-0.763204,0.787716,0.57162,0.312336,-0.144823,-0.31734,-0.465627,0.773895,0.483972,-0.815048,-0.0379046,-0.396214,0.21821,0.00957685,0.703374,0.533708,-0.0128042,0.293276,0.135458,-0.584477,0.447799,0.653224,0.507916,0.0712181,-0.57688,-0.188724,0.703584,-0.0902798,-0.299373,0.188352,-0.15944,0.0926019,-0.207781,0.0733629,-0.340226,-0.0216304,0.557304,-0.0519602,-0.244344,-0.33834,0.390156,0.507282,0.0809943,-0.227492,0.417865,0.0289118,-0.426846,0.131111,0.549028,0.00135397,0.697273,-0.0917198,0.187861,-0.255837,-0.108689,-0.265172,-0.142529,-0.0598487,0.0381373,-0.333568,-0.270694,0.129686,-0.36379,0.0235643,0.104967,-0.296222,0.477386,0.424703,0.881661,-0.83164,-0.172263,0.40145,0.405287
-31.3392,0.600171,0.68977,2,3,0,37.5535,0.0919472,0.274332,-0.30719,-0.0526308,-0.0558658,0.183107,0.858266,-0.479201,0.0800159,-0.552254,0.623473,0.255244,0.355162,-0.242141,-0.446416,-0.0471108,-0.621209,0.292592,0.685601,-0.0916252,-0.0559556,0.545314,-0.170242,-0.348281,0.19248,0.332843,0.121128,0.0486898,0.170808,-0.47311,-0.99566,0.369931,-0.683105,0.0820182,-1.00191,0.648358,0.463088,0.271851,0.0442883,-0.522545,-0.781242,0.66156,0.521479,-0.449192,-0.00924529,-0.450187,-0.0837693,-0.09443,0.698334,0.274794,-0.259133,0.0298715,-0.00689154,-0.631034,0.272941,0.521342,0.471579,0.0287023,-0.830981,-0.322323,0.866732,-0.0234154,-0.612518,0.29982,-0.369897,0.115533,-0.0917167,-0.117184,-0.485365,0.0920337,0.393489,-0.0426193,-0.139004,-0.254543,0.384499,0.676254,0.127447,-0.432998,0.405025,-0.0610497,-0.477376,-0.100413,0.531812,0.130739,0.672479,0.0123577,-0.0353538,-0.487008,0.10176,-0.537727,0.0159074,-0.129083,0.0179245,-0.241676,-0.0764969,0.0634823,-0.0374322,0.0139837,-0.0478625,-0.462781,0.11368,0.371705,1.13487,-0.726073,-0.175828,0.303449,0.596471
-33.5962,0.883288,0.68977,2,3,0,35.1865,0.187279,0.314927,-0.431912,0.089588,-0.0576611,-0.0525013,0.738782,-0.161549,-0.445592,-0.402692,1.1257,0.535263,0.477769,-0.461881,-0.775063,0.217552,-0.618059,0.670664,0.668596,0.0896594,-0.0528745,0.665378,-0.0861469,0.217769,-0.187328,-0.386856,-0.0549769,0.281615,-0.308687,-0.556709,-1.14829,0.917685,-1.10214,-0.294119,-0.67731,0.819042,0.278003,0.231961,-0.0603637,-0.0612121,-0.846955,0.959811,0.963075,-0.807001,-0.215445,-0.369696,0.302046,0.381146,0.670303,0.388955,0.246803,0.215879,-0.106335,-0.596823,0.148164,0.590818,0.367009,-0.165936,-0.833188,-0.126391,0.18139,0.081244,-0.330527,-0.124548,-0.0813733,0.118564,-0.50129,0.125655,-0.568923,0.0208907,0.983482,0.0135837,0.0965629,-0.310236,0.752191,0.565947,0.117022,0.188962,0.255822,-0.00629358,-0.442695,-0.018089,0.571879,-0.0255419,0.895294,-0.267795,0.367116,-0.142066,-0.32442,-0.0209405,0.238302,0.00519209,0.24355,-0.168672,-0.282341,0.011147,-0.163807,-0.000571248,0.432537,-0.200382,0.556944,0.635592,0.66159,-0.885195,-0.493506,0.39334,1.02521
-33.6102,0.706005,0.68977,3,7,0,39.9444,0.112582,0.351629,-0.441172,-0.0453677,0.072159,0.292944,0.855516,-0.747653,0.19867,-0.712874,0.812669,0.194206,0.749193,-0.202946,-0.700962,-0.232167,-0.816746,0.280814,0.874519,0.0137548,-0.219963,0.725574,0.0350812,-0.479483,0.337927,0.098255,0.209602,-0.0275574,0.53636,-0.739119,-1.36439,0.388799,-0.974168,0.191998,-1.43319,0.789131,0.735,0.491241,-0.215875,-0.717558,-0.862083,1.00801,0.593841,-0.499962,-0.0606984,-0.761052,-0.00576383,-0.380486,1.2277,0.565242,-0.658027,-0.0541752,0.151566,-0.811999,0.447441,0.78537,0.79169,0.128158,-0.935523,-0.384972,1.19762,0.0899804,-0.512047,0.486546,-0.454848,0.0682097,-0.188276,0.112913,-0.748641,0.0565468,0.532302,0.0214741,-0.144755,-0.359366,0.540598,0.858232,0.292856,-0.51832,0.392834,-0.382623,-0.720716,0.132243,0.665906,0.246768,1.06184,-0.00587318,0.185979,-0.587835,0.162061,-0.881796,-0.203416,-0.0290908,0.0775211,-0.459605,-0.204126,0.105204,-0.1656,-0.0208204,-0.0492228,-0.658907,0.558039,0.304661,1.3987,-1.28924,-0.0697397,0.36386,0.57909
-32.6506,0.927231,0.68977,3,7,0,37.5808,0.161902,0.24764,-0.437865,0.0566443,-0.0681169,-0.0671737,0.869924,-0.16198,-0.409816,-0.405905,1.01535,0.661036,0.407832,-0.585678,-0.74394,0.110499,-0.557397,0.771081,0.645117,0.0101807,-0.0938494,0.506315,-0.024826,0.134448,-0.0903528,-0.527521,-0.102238,0.292726,-0.291603,-0.571671,-1.13819,0.806148,-1.04726,-0.35772,-0.590734,0.59022,0.109136,0.107639,-0.0732281,-0.0345742,-0.847491,0.924488,0.934245,-0.542843,-0.229103,-0.311564,0.240221,0.370669,0.467491,0.307423,0.256989,0.156492,-0.19649,-0.533239,0.0867022,0.386988,0.249669,-0.17849,-0.895135,-0.14951,0.135252,0.0890608,-0.392873,-0.138527,-0.100701,0.0847938,-0.452695,0.171441,-0.620718,0.0521855,0.953668,-0.00441746,0.185434,-0.169959,0.76445,0.488592,0.185037,0.274179,0.257063,-0.0777599,-0.381953,-0.138564,0.423536,-0.048765,0.869567,-0.318192,0.344193,-0.1499,-0.254787,-0.0696561,0.307387,-0.0430912,0.255824,-0.149875,-0.28562,0.0427327,-0.0820065,-0.0153803,0.454097,-0.295652,0.515583,0.530205,0.51564,-0.895589,-0.60246,0.373518,1.13435
-32.9917,0.933668,0.68977,3,7,0,35.2505,0.0723006,0.226644,-0.329804,-0.0994216,-0.0618003,0.255538,0.791629,-0.605546,0.245258,-0.603446,0.517924,0.339105,0.365143,-0.271495,-0.413673,-0.225058,-0.596728,0.347152,0.768765,-0.140901,-0.110616,0.440341,-0.106871,-0.572495,0.381433,0.345513,0.142085,0.0239665,0.349553,-0.49933,-1.06551,0.192767,-0.650247,0.124702,-1.12587,0.49037,0.419199,0.24464,0.0598887,-0.642306,-0.863877,0.663932,0.493204,-0.139235,0.0179754,-0.486877,-0.218793,-0.227926,0.692437,0.216239,-0.442601,-0.100237,-0.0451719,-0.63321,0.254927,0.416785,0.479954,0.067393,-0.951711,-0.396665,1.04943,0.0224384,-0.739876,0.424436,-0.47723,0.104984,0.0135733,-0.105944,-0.589248,0.158549,0.307418,-0.0324808,-0.0702206,-0.142779,0.39637,0.738887,0.233923,-0.510759,0.437279,-0.18729,-0.492981,-0.189737,0.471136,0.205562,0.720977,0.0499506,-0.0979664,-0.603226,0.279904,-0.760634,0.0463698,-0.162227,0.0200631,-0.246051,-0.0163932,0.0973583,0.103229,0.0112116,-0.116519,-0.629176,0.044009,0.262104,1.23844,-0.791816,-0.177462,0.284491,0.683279
-35.4057,0.778241,0.68977,3,7,0,38.0415,0.13807,0.267139,-0.335555,0.207111,-0.0284489,-0.0585168,0.950155,-0.0726975,-0.585356,-0.139952,1.04353,0.234156,0.475396,-0.125989,-0.765526,0.240215,-0.421066,0.411809,0.44607,0.33771,-0.0779246,0.573515,-0.100938,0.384867,-0.486875,-0.514328,-0.10179,0.209474,-0.409075,-0.352741,-0.878407,0.837353,-1.09305,-0.318908,-0.561204,0.8233,0.251854,0.317765,-0.0848559,0.0484023,-0.728093,0.713883,0.84913,-0.915336,-0.285957,-0.404968,0.324952,0.349243,0.816266,0.271877,0.111906,0.0635572,-0.0483756,-0.479852,-0.0589397,0.653617,0.339781,-0.255989,-0.494213,-0.00312929,-0.239983,0.177272,-0.00393913,-0.280557,0.0154524,0.0713754,-0.652024,0.0705433,-0.467809,-0.0819801,0.850107,0.0873542,0.122719,-0.467769,0.616883,0.446319,-0.035981,0.219526,-0.109109,-0.0678315,-0.447734,0.170825,0.550077,0.0119289,0.695383,-0.218993,0.416995,-0.00231172,-0.494169,0.144794,0.156303,0.166022,0.241527,-0.0891014,-0.21887,-0.193082,-0.157992,-0.0507345,0.388483,0.0922138,0.536281,0.57734,0.389483,-0.649588,-0.258267,0.166095,0.674582
-36.9503,0.873406,0.68977,3,7,0,40.7368,0.0416016,0.246614,-0.368971,-0.213013,0.0667329,0.262736,0.784431,-0.747553,0.4278,-0.856032,0.377246,0.331584,0.466556,-0.525396,-0.438776,-0.379428,-0.78968,0.313873,0.7376,-0.376033,-0.222224,0.442485,0.0803144,-0.727312,0.684838,0.195659,0.190515,-0.0789966,0.65429,-0.79005,-1.19399,0.0756251,-0.554335,0.217271,-1.17544,0.299723,0.492451,0.171368,-0.245184,-0.754537,-0.628103,0.834161,0.279163,-0.0431026,0.0323484,-0.544361,-0.154407,-0.477246,0.586937,0.477994,-0.535228,0.0160278,0.0413742,-0.680972,0.543463,0.321138,0.530998,0.226532,-0.989637,-0.482999,1.402,-0.106418,-0.74181,0.584647,-0.516086,0.00351927,0.116405,0.138967,-0.660195,0.105518,0.276483,-0.125722,-0.213267,-0.039732,0.356127,0.609002,0.380957,-0.53417,0.633617,-0.35417,-0.515054,-0.149396,0.318712,0.108472,0.842915,-0.0665091,-0.0223853,-0.655101,0.394723,-1.01078,-0.217962,-0.266801,-0.0446643,-0.51099,-0.252144,0.301227,-0.171023,-0.018245,-0.147164,-0.931739,0.352788,0.0352341,1.18801,-1.22793,-0.266473,0.414465,0.552474
-34.1345,0.998506,0.68977,3,7,0,40.3559,0.0351392,0.393131,-0.235546,0.00314644,0.0822084,0.0491914,0.885747,-0.358549,-0.211713,-0.603593,0.639795,-0.18146,0.374333,-0.245311,-0.569127,0.185185,-0.825026,-0.0836121,0.332694,-0.120019,-0.0799198,0.725045,-0.237062,0.0160815,-0.148767,0.173611,0.0716764,-0.0904333,-0.0293739,-0.614109,-0.873711,0.563963,-0.702263,0.0531104,-0.821679,0.839934,0.624221,0.293877,-0.299637,-0.402856,-0.391092,0.626153,0.270873,-1.2048,-0.118671,-0.507798,0.214485,-0.111887,0.692195,0.538508,-0.0843152,0.302827,0.159255,-0.689808,0.44525,0.700766,0.474459,0.00667704,-0.481322,-0.239077,0.596409,-0.258235,-0.247846,0.0783742,-0.192994,-0.0103187,-0.335243,-0.0450886,-0.299431,-0.201334,0.406704,-0.165071,-0.501858,-0.572618,0.177097,0.353351,-0.123074,-0.396917,0.302916,0.0169937,-0.535909,0.189772,0.51517,-0.135369,0.516374,-0.163143,0.109095,-0.29102,-0.307663,-0.263202,-0.403656,-0.125,-0.118542,-0.486695,-0.41734,0.0160459,-0.647534,-0.0732787,-0.0398768,-0.269266,0.443153,0.353973,0.773588,-0.882806,-0.140014,0.303842,0.0187493
